290	502	599	728	1977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	413	442	444	676	1893	1948	1953	1999	2333	0	0	0	0	0	0	0	0	0	0
676	917	981	1056	1130	1206	1981	2333	2493	0	0	0	0	0	0	0	0	0	0	0
290	305	502	979	1248	1873	2602	0	0	0	0	0	0	0	0	0	0	0	0	0
142	413	1296	1695	1894	2333	2673	2823	2915	0	0	0	0	0	0	0	0	0	0	0
22	114	279	502	927	1262	1728	1873	2333	2760	0	0	0	0	0	0	0	0	0	0
98	204	442	747	1206	1826	2014	2191	2333	2362	2690	0	0	0	0	0	0	0	0	0
114	228	676	987	1069	1645	1877	2333	2564	2730	0	0	0	0	0	0	0	0	0	0
114	675	987	1783	2333	2564	2823	2918	0	0	0	0	0	0	0	0	0	0	0	0
22	112	290	560	927	1989	2333	2870	0	0	0	0	0	0	0	0	0	0	0	0
11	537	1875	2148	2730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
279	537	676	987	1728	2244	2280	2564	2755	2823	0	0	0	0	0	0	0	0	0	0
290	676	1336	1911	1917	1963	2244	2564	0	0	0	0	0	0	0	0	0	0	0	0
290	502	1248	1977	2124	2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442	957	1175	1616	1893	2339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	112	114	237	927	987	1783	2333	2564	2760	2788	0	0	0	0	0	0	0	0	0
290	319	927	948	1989	2145	2333	2475	2564	2837	0	0	0	0	0	0	0	0	0	0
112	114	502	537	927	987	1881	2143	2333	2564	2738	0	0	0	0	0	0	0	0	0
22	24	112	114	537	551	927	1875	2333	2479	2564	2788	2823	0	0	0	0	0	0	0
48	290	537	582	987	1580	1629	1875	2333	2564	0	0	0	0	0	0	0	0	0	0
112	114	300	987	2333	2414	2564	2823	2918	0	0	0	0	0	0	0	0	0	0	0
84	209	534	1069	1206	2330	2333	2483	2590	2673	0	0	0	0	0	0	0	0	0	0
22	114	279	831	927	1262	1728	1877	2107	2333	2755	0	0	0	0	0	0	0	0	0
290	413	437	444	987	1086	2333	2799	2868	2892	2932	0	0	0	0	0	0	0	0	0
22	114	119	290	927	1262	2333	2755	0	0	0	0	0	0	0	0	0	0	0	0
28	114	707	927	987	1728	2124	2755	0	0	0	0	0	0	0	0	0	0	0	0
48	290	537	1616	2564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
237	1290	2169	2728	2838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	924	1416	2665	2788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	290	442	927	1082	1518	1832	1950	2498	0	0	0	0	0	0	0	0	0	0	0
210	290	442	858	891	1948	1950	1954	2333	0	0	0	0	0	0	0	0	0	0	0
22	114	279	537	927	1262	1728	2155	2164	2333	2755	0	0	0	0	0	0	0	0	0
22	210	300	1194	1214	1900	1948	2333	2788	0	0	0	0	0	0	0	0	0	0	0
22	217	676	1966	2333	2564	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	537	927	1783	2564	2648	2755	0	0	0	0	0	0	0	0	0	0	0	0	0
398	746	1847	1894	2333	2564	2714	2855	0	0	0	0	0	0	0	0	0	0	0	0
656	1401	1876	2213	2356	2362	2785	2788	0	0	0	0	0	0	0	0	0	0	0	0
290	440	444	701	703	1405	1783	1999	2333	2606	0	0	0	0	0	0	0	0	0	0
22	112	114	537	927	1873	1983	2333	2564	2755	2788	0	0	0	0	0	0	0	0	0
319	351	927	1478	2145	2788	2823	0	0	0	0	0	0	0	0	0	0	0	0	0
48	279	290	987	2280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
319	329	927	1833	2602	2788	2823	2837	0	0	0	0	0	0	0	0	0	0	0	0
279	290	1034	1911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	279	542	1875	1921	2333	2875	2883	0	0	0	0	0	0	0	0	0	0	0	0
22	112	114	228	279	537	932	1728	1875	1877	2065	2333	0	0	0	0	0	0	0	0
22	114	290	560	927	1783	1976	1977	2124	2483	2564	2760	2823	0	0	0	0	0	0	0
11	48	279	1728	1917	2815	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	24	56	112	114	537	551	927	1224	1262	1873	1875	1881	2333	2755	2900	2941	0	0	0
78	562	735	1717	2483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
457	987	1086	1214	1900	1948	2333	0	0	0	0	0	0	0	0	0	0	0	0	0
112	114	279	290	502	927	987	1873	1879	2333	2564	2755	0	0	0	0	0	0	0	0
22	114	279	290	502	927	1262	2333	2414	2755	2815	0	0	0	0	0	0	0	0	0
22	114	279	502	537	927	2280	2333	2730	2760	2815	0	0	0	0	0	0	0	0	0
502	1290	2003	2602	2760	2848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
279	463	673	1296	1616	1715	1911	2084	2788	2823	0	0	0	0	0	0	0	0	0	0
656	670	927	1728	2891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	697	958	1783	1950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1422	1879	2333	2788	2823	2844	2918	0	0	0	0	0	0	0	0	0	0	0	0	0
290	676	933	1783	2333	2564	2755	0	0	0	0	0	0	0	0	0	0	0	0	0
147	479	676	747	838	854	857	2214	2333	0	0	0	0	0	0	0	0	0	0	0
22	112	290	560	1262	1645	1783	2333	2760	2823	2837	0	0	0	0	0	0	0	0	0
250	335	492	687	697	1214	1950	1999	2214	2333	2510	0	0	0	0	0	0	0	0	0
111	1201	1728	1783	1950	1999	2333	0	0	0	0	0	0	0	0	0	0	0	0	0
1175	1749	2362	2483	2791	2824	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250	279	537	927	1783	2333	2564	2760	2823	0	0	0	0	0	0	0	0	0	0	0
290	656	711	927	1543	2483	0	0	0	0	0	0	0	0	0	0	0	0	0	0
237	290	646	697	1177	2129	2552	2564	0	0	0	0	0	0	0	0	0	0	0	0
440	630	1645	1844	1936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	305	502	979	1247	1873	2602	0	0	0	0	0	0	0	0	0	0	0	0	0
112	228	927	987	1616	1639	1783	2333	2564	2730	0	0	0	0	0	0	0	0	0	0
389	650	791	796	1069	1201	1422	1881	2329	2333	0	0	0	0	0	0	0	0	0	0
24	472	534	747	791	981	1206	1422	1666	2338	0	0	0	0	0	0	0	0	0	0
48	112	114	290	537	987	1783	2333	2564	0	0	0	0	0	0	0	0	0	0	0
426	537	987	1965	2564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	112	114	279	323	927	1262	1783	1785	2333	2788	0	0	0	0	0	0	0	0	0
987	1422	1893	2333	2823	2918	0	0	0	0	0	0	0	0	0	0	0	0	0	0
461	935	1108	1206	1237	1894	2673	2788	2838	0	0	0	0	0	0	0	0	0	0	0
290	319	502	927	1783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129	440	703	1837	1893	1894	1926	1999	2229	2333	0	0	0	0	0	0	0	0	0	0
22	114	300	1194	1999	2333	2414	2823	0	0	0	0	0	0	0	0	0	0	0	0
28	1485	1508	1652	2311	2602	2755	0	0	0	0	0	0	0	0	0	0	0	0	0
210	388	857	881	1214	1900	1948	2333	0	0	0	0	0	0	0	0	0	0	0	0
22	112	927	1783	1999	2333	2790	2881	0	0	0	0	0	0	0	0	0	0	0	0
112	290	927	987	1783	2333	2564	0	0	0	0	0	0	0	0	0	0	0	0	0
319	927	1873	2788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442	1164	1201	1422	1728	1922	2214	2333	2788	0	0	0	0	0	0	0	0	0	0	0
112	351	537	697	927	987	1224	1616	1728	1875	2124	2333	2564	2755	0	0	0	0	0	0
130	685	1112	1401	1616	2333	2598	2675	0	0	0	0	0	0	0	0	0	0	0	0
112	927	987	1718	1783	2333	2564	2788	0	0	0	0	0	0	0	0	0	0	0	0
279	440	1206	1893	2505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	1049	1058	2335	2785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
397	1430	1631	1670	1999	2333	2611	2675	2812	2915	0	0	0	0	0	0	0	0	0	0
48	112	114	119	279	290	537	927	987	1262	2333	2483	2755	2815	0	0	0	0	0	0
112	114	927	1745	2333	2414	2489	2564	2725	2755	2815	0	0	0	0	0	0	0	0	0
66	582	1465	1616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
797	976	1616	1728	1894	1948	1953	1999	2333	0	0	0	0	0	0	0	0	0	0	0
187	249	551	1220	1384	1894	2001	0	0	0	0	0	0	0	0	0	0	0	0	0
413	630	927	1206	1313	1510	1520	1894	1999	2213	2335	2498	0	0	0	0	0	0	0	0
808	1844	1894	1999	2088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	675	2336	2694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	638	1322	1422	2164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	362	2333	2823	2857	2900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	927	946	1875	1962	2244	2333	2546	2564	0	0	0	0	0	0	0	0	0	0	0
48	112	537	640	927	987	1911	2333	2564	2755	0	0	0	0	0	0	0	0	0	0
881	965	1950	2069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	119	300	901	932	987	2333	2564	2742	2755	0	0	0	0	0	0	0	0	0	0
1279	1826	1890	2191	2213	2919	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	989	1459	1616	1749	1950	2333	2362	0	0	0	0	0	0	0	0	0	0	0	0
495	746	795	1999	2333	2483	2611	2871	0	0	0	0	0	0	0	0	0	0	0	0
114	188	599	927	2333	2564	2725	2740	2760	2788	0	0	0	0	0	0	0	0	0	0
142	289	1215	1894	1999	2383	2915	0	0	0	0	0	0	0	0	0	0	0	0	0
378	927	1059	1296	1518	1594	1783	1894	2333	2915	0	0	0	0	0	0	0	0	0	0
701	1783	1875	1953	2483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	237	290	537	987	1259	2333	2414	2564	0	0	0	0	0	0	0	0	0	0	0
98	290	676	1894	2084	2336	2823	0	0	0	0	0	0	0	0	0	0	0	0	0
746	1894	2564	2871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	415	440	643	701	1076	1130	1206	1315	1501	1894	2483	2799	0	0	0	0	0	0	0
116	1022	1832	1893	2339	2673	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	187	699	1214	1999	2084	2333	0	0	0	0	0	0	0	0	0	0	0	0	0
134	150	177	392	987	1206	1569	1894	1948	1999	2109	2333	2915	0	0	0	0	0	0	0
71	290	461	927	1893	1950	1997	2258	2339	0	0	0	0	0	0	0	0	0	0	0
413	413	936	1201	1599	2339	2503	2895	0	0	0	0	0	0	0	0	0	0	0	0
161	378	808	1837	1903	2109	2304	0	0	0	0	0	0	0	0	0	0	0	0	0
210	290	389	469	987	1214	1459	1948	2333	0	0	0	0	0	0	0	0	0	0	0
125	210	290	384	1201	1631	1894	2095	2333	2823	2871	0	0	0	0	0	0	0	0	0
210	389	1206	1296	1666	1686	1893	2213	2333	2493	2503	2688	2823	2928	0	0	0	0	0	0
210	290	697	958	1214	1401	1950	2333	0	0	0	0	0	0	0	0	0	0	0	0
22	112	114	119	290	502	927	1873	2333	2870	0	0	0	0	0	0	0	0	0	0
36	290	413	936	987	1783	2333	0	0	0	0	0	0	0	0	0	0	0	0	0
1058	1422	1999	2211	2333	2809	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129	1206	1616	1893	1950	2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191	413	789	1287	1356	1894	2304	2330	2483	2618	2690	0	0	0	0	0	0	0	0	0
290	617	656	703	1783	1894	2109	2339	0	0	0	0	0	0	0	0	0	0	0	0
125	397	479	758	1060	1214	1422	1885	1894	1900	1948	2082	2870	0	0	0	0	0	0	0
290	1894	1953	1999	2217	2333	2383	0	0	0	0	0	0	0	0	0	0	0	0	0
210	389	1214	1894	1900	1948	2277	2333	2659	2864	0	0	0	0	0	0	0	0	0	0
209	808	1296	1894	1950	2213	2294	2673	0	0	0	0	0	0	0	0	0	0	0	0
378	927	1022	1082	1137	1832	1958	1968	2258	2336	0	0	0	0	0	0	0	0	0	0
22	112	114	119	290	927	1262	1873	1877	2333	0	0	0	0	0	0	0	0	0	0
365	793	957	1201	1999	2281	2362	2510	0	0	0	0	0	0	0	0	0	0	0	0
84	209	1037	1112	1296	1370	1529	1642	1663	1894	1926	1953	1999	2333	2611	2871	0	0	0	0
388	534	566	747	753	1224	1323	1641	2333	2673	2679	2714	2927	0	0	0	0	0	0	0
204	748	1206	1296	1894	1926	2230	2333	0	0	0	0	0	0	0	0	0	0	0	0
114	290	300	318	560	927	987	1783	2206	2333	2414	2564	2755	2809	0	0	0	0	0	0
290	389	479	857	1616	2333	2661	0	0	0	0	0	0	0	0	0	0	0	0	0
703	903	1837	2299	2823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415	495	927	987	1201	1746	1881	1894	1999	2333	2483	0	0	0	0	0	0	0	0	0
290	1201	1278	1999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	290	987	1085	1783	2333	2564	0	0	0	0	0	0	0	0	0	0	0	0	0
740	868	1022	1206	1452	1893	2069	2333	2873	0	0	0	0	0	0	0	0	0	0	0
112	114	279	502	931	987	1728	2280	2333	2415	2564	2755	2815	0	0	0	0	0	0	0
444	676	1082	1201	1341	1616	1762	2656	0	0	0	0	0	0	0	0	0	0	0	0
22	112	290	560	927	1472	1783	2333	2755	2815	2870	0	0	0	0	0	0	0	0	0
509	1247	1538	1783	1869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	1095	1201	1894	2333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	670	808	1296	1529	1749	1826	2042	2330	2362	2483	2673	2891	0	0	0	0	0	0	0
361	747	1206	1296	1529	1894	1999	2564	2673	2677	2679	2809	0	0	0	0	0	0	0	0
76	109	112	114	119	927	987	2333	2564	2788	0	0	0	0	0	0	0	0	0	0
290	502	657	1977	2124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1844	1881	1894	2299	2333	2564	2679	2823	2915	0	0	0	0	0	0	0	0	0	0	0
398	746	1296	2016	2227	2590	2870	2871	0	0	0	0	0	0	0	0	0	0	0	0
112	114	300	560	927	987	1269	2559	2564	2755	0	0	0	0	0	0	0	0	0	0
198	290	413	1214	1783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
413	697	2690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	279	1322	1970	2084	2339	2679	0	0	0	0	0	0	0	0	0	0	0	0	0
472	667	1037	1072	1206	1525	1826	1894	2100	0	0	0	0	0	0	0	0	0	0	0
1206	1749	2255	2493	2699	2788	2822	2823	0	0	0	0	0	0	0	0	0	0	0	0
98	434	1201	1401	1555	1894	2109	2356	2823	0	0	0	0	0	0	0	0	0	0	0
413	440	589	1214	2339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
413	479	697	1326	1826	2014	2232	2330	2483	2690	0	0	0	0	0	0	0	0	0	0
948	1615	1665	1910	2552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
413	927	1175	1832	1959	2258	2356	2498	0	0	0	0	0	0	0	0	0	0	0	0
112	114	290	735	927	987	2333	2483	2564	0	0	0	0	0	0	0	0	0	0	0
112	561	697	927	987	1783	1881	2333	2564	0	0	0	0	0	0	0	0	0	0	0
22	28	290	599	2388	2564	2823	0	0	0	0	0	0	0	0	0	0	0	0	0
210	746	2333	2809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	279	502	927	987	1728	2333	2755	2870	0	0	0	0	0	0	0	0	0	0	0
114	290	927	987	1503	1645	1785	2564	2755	2815	0	0	0	0	0	0	0	0	0	0
389	857	1783	1894	1999	2059	2333	0	0	0	0	0	0	0	0	0	0	0	0	0
1082	1206	1893	2217	2339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
479	1206	1313	1566	1881	1894	2333	2679	0	0	0	0	0	0	0	0	0	0	0	0
560	714	1728	1783	2153	2564	2755	0	0	0	0	0	0	0	0	0	0	0	0	0
599	1783	2333	2414	2730	2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415	1121	1283	1428	1525	1894	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643	1139	1279	1287	1728	1948	2191	2211	0	0	0	0	0	0	0	0	0	0	0	0
737	791	1893	1904	1915	1999	2088	2362	2493	2823	0	0	0	0	0	0	0	0	0	0
596	936	1201	1594	1894	2339	2564	2823	0	0	0	0	0	0	0	0	0	0	0	0
398	746	1296	1894	2333	2564	2809	0	0	0	0	0	0	0	0	0	0	0	0	0
18	440	1175	1522	1997	2339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255	650	927	1201	1232	1418	1599	2362	2400	2823	0	0	0	0	0	0	0	0	0	0
210	290	1108	1206	1893	2306	2333	2428	2927	0	0	0	0	0	0	0	0	0	0	0
98	263	413	1749	2150	2230	2564	0	0	0	0	0	0	0	0	0	0	0	0	0
73	697	835	1201	1749	2239	2339	0	0	0	0	0	0	0	0	0	0	0	0	0
290	378	1571	1875	2339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	378	392	433	444	1368	1728	1894	1999	2019	2109	2333	0	0	0	0	0	0	0	0
116	1023	1043	1893	2673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	1137	1206	1837	1894	2339	2498	2500	2534	0	0	0	0	0	0	0	0	0	0	0
129	290	1201	1893	1950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191	378	444	534	656	1165	1201	1525	1758	1894	2152	2333	2673	2788	0	0	0	0	0	0
119	1468	1783	2564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1022	1112	1201	1893	1894	1950	1953	2333	2564	0	0	0	0	0	0	0	0	0	0	0
85	125	279	389	479	1214	1572	1885	1900	1999	2659	0	0	0	0	0	0	0	0	0
32	44	228	599	697	2483	2546	2564	2755	2838	0	0	0	0	0	0	0	0	0	0
22	290	591	1783	1894	2109	2339	0	0	0	0	0	0	0	0	0	0	0	0	0
974	1893	2381	2622	2918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255	413	927	1903	2796	2815	0	0	0	0	0	0	0	0	0	0	0	0	0	0
469	491	1056	1206	1422	1981	2493	0	0	0	0	0	0	0	0	0	0	0	0	0
71	116	1519	1893	1950	2339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	290	1995	2201	2870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
444	927	1631	2249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
929	2185	2823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
987	2333	2602	2603	2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	112	210	927	1894	1948	2109	2333	2788	0	0	0	0	0	0	0	0	0	0	0
255	640	927	1616	1954	2706	0	0	0	0	0	0	0	0	0	0	0	0	0	0
398	444	881	1214	1401	1608	1894	1999	2109	2333	0	0	0	0	0	0	0	0	0	0
279	676	747	902	1214	1296	1875	1894	1999	2016	2213	2214	2673	2677	2871	2941	0	0	0	0
529	2232	2611	2799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134	211	881	1201	1572	2564	2823	2875	0	0	0	0	0	0	0	0	0	0	0	0
112	927	987	2333	2755	2788	2870	0	0	0	0	0	0	0	0	0	0	0	0	0
1201	1837	1893	2362	2400	2493	2871	0	0	0	0	0	0	0	0	0	0	0	0	0
56	112	114	300	675	927	987	1422	2333	2788	0	0	0	0	0	0	0	0	0	0
290	389	747	1950	2075	2333	2659	0	0	0	0	0	0	0	0	0	0	0	0	0
255	609	617	701	1826	2483	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119	290	537	1466	1645	2333	2755	0	0	0	0	0	0	0	0	0	0	0	0	0
71	1201	1893	2333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263	461	676	1201	1761	1893	2299	2339	2362	2444	2493	0	0	0	0	0	0	0	0	0
1685	2284	2564	2823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
249	1206	1509	1575	1894	2015	2879	2883	0	0	0	0	0	0	0	0	0	0	0	0
440	1019	2339	2471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
957	1981	2030	2228	2339	2403	0	0	0	0	0	0	0	0	0	0	0	0	0	0
279	290	2031	2034	2249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
413	697	1215	2109	2333	2483	2823	0	0	0	0	0	0	0	0	0	0	0	0	0
290	300	389	458	791	987	1201	1456	1893	1894	1948	1950	1999	2333	2659	2734	0	0	0	0
255	290	881	1837	1894	1950	2339	2510	0	0	0	0	0	0	0	0	0	0	0	0
703	903	2425	2823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	178	378	913	1165	1813	1894	2108	2339	0	0	0	0	0	0	0	0	0	0	0
22	112	114	927	1728	1783	1929	2333	2483	2564	0	0	0	0	0	0	0	0	0	0
791	891	927	1206	1319	1894	1950	2333	2823	0	0	0	0	0	0	0	0	0	0	0
22	290	389	413	495	902	1130	1783	2191	2333	0	0	0	0	0	0	0	0	0	0
290	660	987	1278	1894	1999	2333	2483	2564	2606	0	0	0	0	0	0	0	0	0	0
290	927	987	1322	1651	1879	2019	2333	2564	2755	0	0	0	0	0	0	0	0	0	0
112	290	927	987	1616	1783	2333	2564	0	0	0	0	0	0	0	0	0	0	0	0
8	1242	1339	1382	1589	2134	2436	2915	0	0	0	0	0	0	0	0	0	0	0	0
290	812	1082	1201	1680	1837	1893	1950	1999	2333	0	0	0	0	0	0	0	0	0	0
226	927	987	1201	1304	1893	2339	2362	0	0	0	0	0	0	0	0	0	0	0	0
413	747	1201	1893	1894	2268	2362	2483	2588	2595	2617	2690	2928	0	0	0	0	0	0	0
247	263	290	440	444	697	1201	1999	2191	0	0	0	0	0	0	0	0	0	0	0
646	1156	1250	2602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134	142	210	290	378	392	642	1082	1894	2109	2333	2680	2823	0	0	0	0	0	0	0
98	389	802	927	1844	1894	2109	2333	2564	0	0	0	0	0	0	0	0	0	0	0
461	902	1616	1893	2109	2339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	378	987	1076	1214	1894	1926	2109	2339	2802	2823	0	0	0	0	0	0	0	0	0
258	527	987	1076	1215	1893	1895	2597	2871	0	0	0	0	0	0	0	0	0	0	0
290	397	697	1948	2196	2218	2362	2915	0	0	0	0	0	0	0	0	0	0	0	0
112	290	690	927	987	1873	2564	2755	0	0	0	0	0	0	0	0	0	0	0	0
193	697	1069	1071	2127	2602	2755	0	0	0	0	0	0	0	0	0	0	0	0	0
389	467	676	917	1206	1331	1948	2493	0	0	0	0	0	0	0	0	0	0	0	0
467	1069	1201	2333	2915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157	885	927	987	1783	1881	2339	2376	0	0	0	0	0	0	0	0	0	0	0	0
927	1184	1783	1917	2564	2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	413	697	791	987	1029	1059	1082	1703	1783	2333	0	0	0	0	0	0	0	0	0
290	987	1201	1783	1950	1999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	279	290	987	1877	2128	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440	701	2380	2606	2823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
413	697	1749	2015	2815	2915	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199	413	608	927	1130	1783	1894	2339	0	0	0	0	0	0	0	0	0	0	0	0
22	228	279	290	537	1085	2280	0	0	0	0	0	0	0	0	0	0	0	0	0
290	389	1058	1108	1201	1394	1894	2333	0	0	0	0	0	0	0	0	0	0	0	0
442	444	676	897	922	1056	1201	1341	1894	1977	2362	2493	2788	0	0	0	0	0	0	0
440	661	808	1082	2823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
640	2075	2333	2564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440	1950	2264	2483	2584	2629	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	290	1556	2179	2564	2755	2823	0	0	0	0	0	0	0	0	0	0	0	0	0
440	1201	1519	1522	1893	1894	1968	2679	2838	0	0	0	0	0	0	0	0	0	0	0
290	433	697	732	1783	1891	1894	2239	2339	0	0	0	0	0	0	0	0	0	0	0
237	290	656	2333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	210	1021	1881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	112	901	2333	2414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210	290	413	812	927	1082	1201	1837	2109	2333	2362	2673	2941	0	0	0	0	0	0	0
98	437	948	987	1206	1894	2109	2823	0	0	0	0	0	0	0	0	0	0	0	0
264	1201	1640	1893	2339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
682	957	1566	1616	1893	1926	2030	2362	2673	0	0	0	0	0	0	0	0	0	0	0
139	290	378	1694	1894	1953	2339	2792	0	0	0	0	0	0	0	0	0	0	0	0
26	379	389	932	1322	1990	2333	2870	0	0	0	0	0	0	0	0	0	0	0	0
142	209	413	433	525	684	1279	1283	1356	1373	1881	2232	2330	2362	2417	2483	2690	2701	0	0
290	442	791	987	1082	1616	1652	1837	1894	2788	0	0	0	0	0	0	0	0	0	0
319	362	927	1472	1910	1911	2823	0	0	0	0	0	0	0	0	0	0	0	0	0
